1912.308594 1696357721.3654
2063.414062 1696357721.4659
2087.023438 1696357721.5664
2103.519531 1696357721.6669
2120.535156 1696357721.7673
2137.550781 1696357721.8678
1954.300781 1696357721.9683
2110.320312 1696357722.0688
2139.136719 1696357722.1693
2156.152344 1696357722.2697
2173.167969 1696357722.3702
2190.183594 1696357722.4706
2002.257812 1696357722.5711
2150.730469 1696357722.6717
2191.304688 1696357722.7722
2208.835938 1696357722.8726
2226.109375 1696357722.9730
2243.640625 1696357723.0735
2064.226562 1696357723.1740
2218.621094 1696357723.2745
2246.570312 1696357723.3750
2263.585938 1696357723.4755
2280.601562 1696357723.5759
2215.808594 1696357723.6763
2128.203125 1696357723.7768
2278.859375 1696357723.8774
2300.625000 1696357723.9778
2317.640625 1696357724.0783
2334.656250 1696357724.1787
2272.660156 1696357724.2792
2185.046875 1696357724.3797
2336.890625 1696357724.4802
2353.519531 1696357724.5807
2370.535156 1696357724.6811
2387.292969 1696357724.7816
2322.742188 1696357724.8820
2237.796875 1696357724.9826
2375.984375 1696357725.0831
2404.992188 1696357725.1836
2422.265625 1696357725.2840
2439.281250 1696357725.3844
2456.554688 1696357725.4849
2278.261719 1696357725.5854
2431.691406 1696357725.6859
2459.464844 1696357725.7864
2476.480469 1696357725.8868
2493.753906 1696357725.9873
2429.171875 1696357726.0877
2344.386719 1696357726.1882
2493.914062 1696357726.2887
2513.664062 1696357726.3892
2530.679688 1696357726.4896
2547.695312 1696357726.5901
2489.058594 1696357726.6905
2397.652344 1696357726.7910
2549.757812 1696357726.8916
2566.628906 1696357726.9920
2583.644531 1696357727.0924
2600.402344 1696357727.1928
2536.855469 1696357727.2933
2451.042969 1696357727.3938
2596.703125 1696357727.4944
2618.992188 1696357727.5948
2636.265625 1696357727.6953
2653.023438 1696357727.7957
2586.933594 1696357727.8961
2500.320312 1696357727.9967
2650.921875 1696357728.0972
2672.968750 1696357728.1977
2689.984375 1696357728.2981
2707.257812 1696357728.3985
2647.351562 1696357728.4990
2557.445312 1696357728.5995
2711.093750 1696357728.7000
2726.773438 1696357728.8005
2743.789062 1696357728.9009
2761.062500 1696357729.0014
2704.464844 1696357729.1018
2610.648438 1696357729.2023
2763.527344 1696357729.3028
2780.105469 1696357729.4033
2797.378906 1696357729.5037
2814.136719 1696357729.6041
2758.117188 1696357729.7046
2663.863281 1696357729.8051
2813.804688 1696357729.9056
2832.796875 1696357730.0067
2849.812500 1696357730.1071
2866.828125 1696357730.2076
2805.652344 1696357730.3080
2717.050781 1696357730.4085
2870.703125 1696357730.5090
2886.339844 1696357730.6095
2903.097656 1696357730.7099
2920.113281 1696357730.8104
2859.410156 1696357730.9108
2770.062500 1696357731.0113
2923.457031 1696357731.1118
2939.492188 1696357731.2123
2956.507812 1696357731.3128
2973.523438 1696357731.4132
2916.195312 1696357731.5136
2823.453125 1696357731.6141
2977.101562 1696357731.7147
2992.507812 1696357731.8151
3009.523438 1696357731.9156
3026.539062 1696357732.0160
2965.824219 1696357732.1164
2876.656250 1696357732.2169
3029.281250 1696357732.3175
3045.683594 1696357732.4180
3062.179688 1696357732.5184
3079.195312 1696357732.6188
3014.335938 1696357732.7193
2918.171875 1696357732.8198
3071.285156 1696357732.9203
3097.605469 1696357733.0208
3114.621094 1696357733.1212
3131.636719 1696357733.2217
3093.843750 1696357733.3221
2972.343750 1696357733.4226
3125.882812 1696357733.5232
3151.210938 1696357733.6236
3167.968750 1696357733.7241
3184.726562 1696357733.8245
3129.789062 1696357733.9249
3026.343750 1696357734.0254
3177.593750 1696357734.1260
3203.761719 1696357734.2265
3220.777344 1696357734.3269
3237.535156 1696357734.4273
3254.550781 1696357734.5278
3074.273438 1696357734.6283
3228.417969 1696357734.7288
3257.218750 1696357734.8293
3274.750000 1696357734.9297
3292.023438 1696357735.0301
3230.277344 1696357735.1306
3142.656250 1696357735.2311
3294.242188 1696357735.3316
3311.410156 1696357735.4321
3328.167969 1696357735.5325
3345.183594 1696357735.6330
3279.589844 1696357735.7334
3192.214844 1696357735.8339
3342.355469 1696357735.9345
3364.644531 1696357736.0349
3381.402344 1696357736.1354
3398.417969 1696357736.2358
3336.160156 1696357736.3362
3249.058594 1696357736.4367
3397.546875 1696357736.5373
3417.242188 1696357736.6377
3434.000000 1696357736.7382
3450.757812 1696357736.8386
3429.718750 1696357736.9391
3292.347656 1696357737.0396
3441.542969 1696357737.1401
3469.925781 1696357737.2406
3487.199219 1696357737.3410
3504.214844 1696357737.4414
3445.035156 1696357737.5419
3350.273438 1696357737.6424
3500.085938 1696357737.7429
3523.867188 1696357737.8433
3540.882812 1696357737.9438
3558.156250 1696357738.0442
3496.730469 1696357738.1446
3408.656250 1696357738.2452
3561.792969 1696357738.3457
3577.859375 1696357738.4462
3594.875000 1696357738.5466
3611.890625 1696357738.6471
3550.714844 1696357738.7475
3461.667969 1696357738.8480
3608.875000 1696357738.9485
3630.675781 1696357739.0490
3647.949219 1696357739.1494
3664.964844 1696357739.2499
3604.496094 1696357739.3503
3515.058594 1696357739.4508
3668.191406 1696357739.5513
3684.105469 1696357739.6518
3701.121094 1696357739.7522
3718.136719 1696357739.8527
3656.652344 1696357739.9531
3568.066406 1696357740.0536
3720.949219 1696357740.1542
3737.886719 1696357740.2547
3754.902344 1696357740.3551
3771.917969 1696357740.4555
3714.781250 1696357740.5559
3623.257812 1696357740.6564
3777.687500 1696357740.7569
3791.332031 1696357740.8574
3808.605469 1696357740.9578
3825.878906 1696357741.0583
3777.386719 1696357741.1587
3691.929688 1696357741.2593
3802.218750 1696357741.3598
3845.777344 1696357741.4603
3862.535156 1696357741.5607
3879.550781 1696357741.6611
3829.664062 1696357741.7616
3741.589844 1696357741.8621
3892.667969 1696357741.9626
3899.046875 1696357742.0631
3916.062500 1696357742.1635
3933.078125 1696357742.2639
3885.738281 1696357742.3644
3800.132812 1696357742.4649
3870.746094 1696357742.5654
3952.703125 1696357742.6659
3969.718750 1696357742.7663
3986.734375 1696357742.8668
3943.031250 1696357742.9672
3856.503906 1696357743.0677
3923.906250 1696357743.1682
4005.863281 1696357743.2687
4022.878906 1696357743.3691
4039.894531 1696357743.4696
3995.179688 1696357743.5700
3909.070312 1696357743.6705
3977.199219 1696357743.7710
4058.640625 1696357743.8714
4075.914062 1696357743.9719
4092.929688 1696357744.0723
4048.683594 1696357744.1728
3964.632812 1696357744.2733
4024.914062 1696357744.3738
4113.058594 1696357744.4743
4129.816406 1696357744.5747
4146.832031 1696357744.6751
4105.457031 1696357744.7756
4022.019531 1696357744.8761
4081.460938 1696357744.9766
4166.484375 1696357745.0771
4183.500000 1696357745.1775
4200.515625 1696357745.2779
4163.023438 1696357745.3784
4082.375000 1696357745.4789
4140.867188 1696357745.5795
4220.246094 1696357745.6799
4236.746094 1696357745.7803
4253.761719 1696357745.8808
4216.210938 1696357745.9812
4132.832031 1696357746.0817
4190.832031 1696357746.1823
4272.320312 1696357746.2827
4289.593750 1696357746.3831
4306.609375 1696357746.4836
4269.140625 1696357746.5840
4186.460938 1696357746.6845
4243.394531 1696357746.7850
4325.597656 1696357746.8855
4342.613281 1696357746.9859
4359.886719 1696357747.0863
4322.121094 1696357747.1867
4240.425781 1696357747.2873
4299.160156 1696357747.3878
4379.828125 1696357747.4882
4397.101562 1696357747.5886
4414.117188 1696357747.6891
4380.734375 1696357747.7895
4300.402344 1696357747.8900
4356.929688 1696357747.9906
4432.613281 1696357748.0910
4449.886719 1696357748.1914
4466.902344 1696357748.2919
4435.660156 1696357748.3923
4357.398438 1696357748.4928
4413.527344 1696357748.5934
4486.945312 1696357748.6938
4503.960938 1696357748.7942
4520.976562 1696357748.8947
4491.746094 1696357748.9951
4412.988281 1696357749.0956
4468.042969 1696357749.1962
4539.050781 1696357749.2966
4554.996094 1696357749.3970
4570.839844 1696357749.4974
4519.929688 1696357749.5979
4431.132812 1696357749.6984
4582.468750 1696357749.7989
4590.382812 1696357749.8993
4607.398438 1696357749.9998
4624.414062 1696357750.1002
4576.039062 1696357750.2006
4489.667969 1696357750.3012
4600.148438 1696357750.4017
4644.222656 1696357750.5022
4660.980469 1696357750.6027
4677.996094 1696357750.7031
4630.976562 1696357750.8035
4543.960938 1696357750.9040
4630.675781 1696357751.0046
4697.492188 1696357751.1050
4714.507812 1696357751.2055
4731.523438 1696357751.3059
4687.304688 1696357751.4064
4601.742188 1696357751.5069
4662.199219 1696357751.6074
4750.511719 1696357751.7079
4767.785156 1696357751.8083
4785.058594 1696357751.9087
4745.312500 1696357752.0092
4663.253906 1696357752.1097
4722.453125 1696357752.2102
4804.953125 1696357752.3107
4821.968750 1696357752.4111
4838.984375 1696357752.5115
4802.742188 1696357752.6120
4720.773438 1696357752.7125
4778.464844 1696357752.8130
4858.089844 1696357752.9135
4875.105469 1696357753.0139
4892.121094 1696357753.1143
4854.878906 1696357753.2148
4775.261719 1696357753.3153
4832.980469 1696357753.4158
4911.585938 1696357753.5163
4928.601562 1696357753.6167
4945.617188 1696357753.7171
4910.417969 1696357753.8176
4828.781250 1696357753.9181
4886.375000 1696357754.0186
4964.679688 1696357754.1190
4981.953125 1696357754.2195
4999.226562 1696357754.3199
4967.175781 1696357754.4203
4889.910156 1696357754.5208
4945.253906 1696357754.6214
5018.667969 1696357754.7218
5035.425781 1696357754.8222
5052.441406 1696357754.9227
5019.351562 1696357755.0231
4940.339844 1696357755.1236
4997.476562 1696357755.2241
5072.218750 1696357755.3246
5088.976562 1696357755.4250
5106.250000 1696357755.5254
5075.691406 1696357755.6259
4997.066406 1696357755.7265
5051.417969 1696357755.8270
5124.839844 1696357755.9274
5142.113281 1696357756.0278
5159.128906 1696357756.1283
5128.085938 1696357756.2287
5050.023438 1696357756.3292
5106.511719 1696357756.4298
5178.765625 1696357756.5302
5196.296875 1696357756.6307
5213.828125 1696357756.7311
5155.718750 1696357756.8315
5122.882812 1696357756.9321
5173.574219 1696357757.0326
5233.902344 1696357757.1330
5250.917969 1696357757.2334
5268.191406 1696357757.3339
5135.441406 1696357757.4343
5185.042969 1696357757.5349
5232.707031 1696357757.6353
5287.593750 1696357757.7358
5304.609375 1696357757.8362
5321.625000 1696357757.9366
5164.265625 1696357758.0371
5244.492188 1696357758.1377
5290.304688 1696357758.2381
5341.597656 1696357758.3386
5358.355469 1696357758.4390
5375.371094 1696357758.5394
5222.750000 1696357758.6399
5301.496094 1696357758.7404
5342.925781 1696357758.8409
5394.414062 1696357758.9413
5411.429688 1696357759.0418
5428.445312 1696357759.1422
5275.175781 1696357759.2427
5355.468750 1696357759.3432
5400.542969 1696357759.4437
5448.457031 1696357759.5441
5465.730469 1696357759.6446
5482.746094 1696357759.7450
5343.664062 1696357759.8455
5415.433594 1696357759.9460
5456.558594 1696357760.0465
5502.140625 1696357760.1469
5519.671875 1696357760.2474
5537.460938 1696357760.3478
5418.089844 1696357760.4483
5482.750000 1696357760.5488
5529.042969 1696357760.6493
5558.058594 1696357760.7508
5575.332031 1696357760.8512
5592.863281 1696357760.9516
5386.347656 1696357761.0521
5553.027344 1696357761.1527
5596.015625 1696357761.2531
5613.031250 1696357761.3536
5630.046875 1696357761.4540
5647.062500 1696357761.5544
5448.261719 1696357761.6550
5610.804688 1696357761.7555
5649.207031 1696357761.8560
5666.222656 1696357761.9564
5683.238281 1696357762.0568
5700.253906 1696357762.1572
5500.230469 1696357762.2578
5665.546875 1696357762.3583
5702.601562 1696357762.4588
5719.617188 1696357762.5592
5736.632812 1696357762.6597
5753.390625 1696357762.7601
5554.203125 1696357762.8606
5716.496094 1696357762.9612
5755.550781 1696357763.0616
5772.566406 1696357763.1621
5789.582031 1696357763.2625
5806.597656 1696357763.3629
5608.367188 1696357763.4634
5770.660156 1696357763.5640
5809.015625 1696357763.6644
5825.773438 1696357763.7649
5842.531250 1696357763.8653
5859.546875 1696357763.9657
5658.343750 1696357764.0663
5821.601562 1696357764.1668
5861.949219 1696357764.2673
5878.964844 1696357764.3677
5895.980469 1696357764.4681
5912.996094 1696357764.5686
5716.257812 1696357764.6691
5873.449219 1696357764.7696
5915.437500 1696357764.8701
5932.195312 1696357764.9705
5949.468750 1696357765.0709
5966.484375 1696357765.1714
5770.226562 1696357765.2719
5931.800781 1696357765.3724
5969.339844 1696357765.4729
5986.871094 1696357765.5733
6004.144531 1696357765.6737
6005.988281 1696357765.7742
5842.199219 1696357765.8748
5995.382812 1696357765.9753
6023.097656 1696357766.0758
6040.113281 1696357766.1762
6057.128906 1696357766.2766
6074.144531 1696357766.3771
5892.367188 1696357766.4776
6046.964844 1696357766.5781
6076.371094 1696357766.6786
6093.128906 1696357766.7790
6109.886719 1696357766.8795
6126.902344 1696357766.9799
5936.343750 1696357767.0804
6095.082031 1696357767.1809
6129.230469 1696357767.2814
6146.246094 1696357767.3819
6163.261719 1696357767.4823
6180.277344 1696357767.5827
5992.257812 1696357767.6833
6148.984375 1696357767.7838
6182.390625 1696357767.8843
6199.406250 1696357767.9847
6216.421875 1696357768.0851
6233.695312 1696357768.1855
6048.226562 1696357768.2861
6205.539062 1696357768.3866
6235.566406 1696357768.4871
6252.582031 1696357768.5875
6269.597656 1696357768.6879
6286.355469 1696357768.7884
6098.199219 1696357768.8889
6254.937500 1696357768.9894
6288.085938 1696357769.0899
6305.101562 1696357769.1903
6322.117188 1696357769.2908
6339.132812 1696357769.3912
6146.367188 1696357769.4917
6303.671875 1696357769.5923
6340.554688 1696357769.6927
6357.570312 1696357769.7932
6374.843750 1696357769.8936
6392.117188 1696357769.9940
6198.343750 1696357770.0946
6355.921875 1696357770.1951
6394.707031 1696357770.2956
6411.980469 1696357770.3960
6428.996094 1696357770.4964
6446.269531 1696357770.5968
6258.257812 1696357770.6974
6415.761719 1696357770.7979
6448.812500 1696357770.8984
6465.828125 1696357770.9989
6482.843750 1696357771.0993
6499.859375 1696357771.1997
6320.226562 1696357771.3002
6475.406250 1696357771.4008
6501.925781 1696357771.5012
6518.941406 1696357771.6017
6536.214844 1696357771.7021
6552.972656 1696357771.8025
6370.199219 1696357771.9030
6525.316406 1696357772.0036
6554.835938 1696357772.1040
6571.851562 1696357772.2045
6588.867188 1696357772.3049
6605.882812 1696357772.4053
6424.367188 1696357772.5058
6578.968750 1696357772.6064
6608.175781 1696357772.7069
6625.191406 1696357772.8073
6642.207031 1696357772.9078
6659.222656 1696357773.0082
6480.339844 1696357773.1087
6633.003906 1696357773.2092
6662.054688 1696357773.3097
6679.070312 1696357773.4101
6696.085938 1696357773.5106
6675.046875 1696357773.6110
6532.253906 1696357773.7115
6684.542969 1696357773.8120
6714.972656 1696357773.9125
6731.988281 1696357774.0129
6749.003906 1696357774.1134
6766.019531 1696357774.2138
6588.222656 1696357774.3143
6742.171875 1696357774.4149
6768.945312 1696357774.5153
6785.960938 1696357774.6158
6802.976562 1696357774.7162
6743.539062 1696357774.8166
6648.375000 1696357774.9172
6799.050781 1696357775.0177
6822.050781 1696357775.1182
6838.808594 1696357775.2186
6855.824219 1696357775.3191
6796.644531 1696357775.4195
6702.363281 1696357775.5200
6852.695312 1696357775.6205
6875.281250 1696357775.7210
6892.296875 1696357775.8214
6909.570312 1696357775.9219
6845.777344 1696357776.0223
6760.042969 1696357776.1229
6908.027344 1696357776.2234
6929.339844 1696357776.3239
6946.355469 1696357776.4243
6963.371094 1696357776.5247
6901.855469 1696357776.6252
6813.433594 1696357776.7257
6963.222656 1696357776.8262
6982.773438 1696357776.9267
7000.562500 1696357777.0271
7018.351562 1696357777.1276
6974.636719 1696357777.2280
6890.089844 1696357777.3285
6950.105469 1696357777.4290
7038.996094 1696357777.5295
7056.269531 1696357777.6300
7073.542969 1696357777.7304
7037.597656 1696357777.8309
6954.960938 1696357777.9314
7012.851562 1696357778.0319
7092.480469 1696357778.1323
7109.496094 1696357778.2328
7126.769531 1696357778.3332
7090.003906 1696357778.4336
7004.558594 1696357778.5341
7062.867188 1696357778.6347
7145.097656 1696357778.7351
7161.855469 1696357778.8355
7178.613281 1696357778.9360
7134.695312 1696357779.0364
7048.722656 1696357779.1369
7112.765625 1696357779.2374
7198.281250 1696357779.3379
7215.554688 1696357779.4384
7232.570312 1696357779.5388
7192.140625 1696357779.6392
7099.273438 1696357779.7397
7169.105469 1696357779.8403
7250.546875 1696357779.9407
7267.562500 1696357780.0412
7284.578125 1696357780.1416
7237.269531 1696357780.2421
7146.746094 1696357780.3426
7296.792969 1696357780.4431
7303.769531 1696357780.5436
7320.785156 1696357780.6440
7337.542969 1696357780.7444
7288.160156 1696357780.8449
7198.011719 1696357780.9454
7349.089844 1696357781.0459
7356.621094 1696357781.1464
7374.410156 1696357781.2469
7391.941406 1696357781.3473
7354.980469 1696357781.4477
7273.832031 1696357781.5483
7331.296875 1696357781.6488
7411.437500 1696357781.7492
7428.195312 1696357781.8496
7445.210938 1696357781.9501
7405.121094 1696357782.0505
7315.757812 1696357782.1510
7383.042969 1696357782.2516
7464.484375 1696357782.3520
7481.757812 1696357782.4525
7498.515625 1696357782.5529
7452.683594 1696357782.6533
7366.535156 1696357782.7538
7436.070312 1696357782.8544
7517.511719 1696357782.9549
7534.527344 1696357783.0553
7551.285156 1696357783.1557
7503.734375 1696357783.2562
7418.449219 1696357783.3567
7499.683594 1696357783.4572
7571.507812 1696357783.5577
7588.265625 1696357783.6581
7605.281250 1696357783.7586
7560.296875 1696357783.8590
7474.292969 1696357783.9595
7542.476562 1696357784.0600
7624.695312 1696357784.1605
7641.710938 1696357784.2609
7658.726562 1696357784.3614
7616.843750 1696357784.4618
7525.109375 1696357784.5624
7629.664062 1696357784.6629
7677.605469 1696357784.7634
7694.621094 1696357784.8638
7711.378906 1696357784.9642
7667.449219 1696357785.0647
7581.726562 1696357785.1652
7641.960938 1696357785.2657
7730.867188 1696357785.3662
7747.625000 1696357785.4666
7764.640625 1696357785.5671
7719.132812 1696357785.6675
7625.320312 1696357785.7680
7775.625000 1696357785.8685
7783.050781 1696357785.9690
7799.808594 1696357786.0694
7816.824219 1696357786.1699
7765.636719 1696357786.2703
7677.226562 1696357786.3708
7828.820312 1696357786.4714
7836.445312 1696357786.5718
7853.460938 1696357786.6723
7870.218750 1696357786.7727
7820.609375 1696357786.8732
7726.628906 1696357786.9737
7878.996094 1696357787.0742
7888.941406 1696357787.1747
7905.957031 1696357787.2751
7922.714844 1696357787.3755
7868.171875 1696357787.4759
7777.953125 1696357787.5764
7931.093750 1696357787.6770
7942.359375 1696357787.7774
7959.375000 1696357787.8779
7976.390625 1696357787.9783
7924.187500 1696357788.0788
7835.347656 1696357788.1793
7986.941406 1696357788.2798
7995.652344 1696357788.3803
8012.667969 1696357788.4807
8029.941406 1696357788.5811
7979.753906 1696357788.6816
7883.066406 1696357788.7821
8035.691406 1696357788.8826
8048.558594 1696357788.9830
8065.574219 1696357789.0835
8082.589844 1696357789.1839
8028.812500 1696357789.2844
7932.660156 1696357789.3848
8086.832031 1696357789.4854
8101.140625 1696357789.5858
8118.156250 1696357789.6863
8135.429688 1696357789.7867
8078.867188 1696357789.8872
7984.636719 1696357789.9877
8139.066406 1696357790.0882
8154.093750 1696357790.1887
8171.367188 1696357790.2891
8188.640625 1696357790.3895
8135.425781 1696357790.4900
8042.414062 1696357790.5905
8195.812500 1696357790.6910
8208.121094 1696357790.7915
8224.878906 1696357790.8919
8241.894531 1696357790.9923
8186.332031 1696357791.0928
8091.039062 1696357791.1933
8241.953125 1696357791.2938
8260.558594 1696357791.3943
8277.574219 1696357791.4948
8294.332031 1696357791.5952
8233.351562 1696357791.6956
8144.433594 1696357791.7962
8289.324219 1696357791.8967
8312.976562 1696357791.9972
8329.992188 1696357792.0976
8347.007812 1696357792.1980
8283.195312 1696357792.2985
8193.394531 1696357792.3990
8343.546875 1696357792.4995
8365.707031 1696357792.6000
8382.464844 1696357792.7004
8399.480469 1696357792.8008
8378.441406 1696357792.9013
8239.398438 1696357793.0018
8391.144531 1696357793.1024
8418.027344 1696357793.2028
8435.042969 1696357793.3033
8452.316406 1696357793.4037
8446.878906 1696357793.5041
8291.363281 1696357793.6046
8444.785156 1696357793.7052
8471.726562 1696357793.8056
8488.484375 1696357793.9061
8505.500000 1696357794.0065
8522.515625 1696357794.1070
8343.335938 1696357794.2075
8494.972656 1696357794.3080
8521.003906 1696357794.4085
8561.738281 1696357794.5090
8373.250000 1696357794.6095
8536.761719 1696357794.7101
8576.699219 1696357794.8105
8593.714844 1696357794.9110
8610.730469 1696357795.0114
8628.003906 1696357795.1118
8437.218750 1696357795.2123
8595.371094 1696357795.3129
8630.121094 1696357795.4133
8647.394531 1696357795.5138
8664.667969 1696357795.6143
8681.683594 1696357795.7147
8495.398438 1696357795.8152
8650.441406 1696357795.9157
8683.507812 1696357796.0162
8700.523438 1696357796.1166
8717.796875 1696357796.2171
8734.812500 1696357796.3175
8551.359375 1696357796.4180
8706.152344 1696357796.5186
8737.066406 1696357796.6191
8754.339844 1696357796.7195
8771.355469 1696357796.8199
8788.371094 1696357796.9203
8605.332031 1696357797.0209
8761.742188 1696357797.1214
8790.984375 1696357797.2219
8808.000000 1696357797.3223
8825.015625 1696357797.4228
8803.976562 1696357797.5232
8665.246094 1696357797.6237
8816.679688 1696357797.7243
8843.230469 1696357797.8247
8825.792969 1696357797.9252
8741.738281 1696357798.0257
8893.332031 1696357798.1263
8900.726562 1696357798.2267
8917.742188 1696357798.3272
8934.500000 1696357798.4276
8886.941406 1696357798.5280
8797.843750 1696357798.6285
8910.515625 1696357798.7291
8954.074219 1696357798.8295
8971.089844 1696357798.9300
8988.105469 1696357799.0304
8942.277344 1696357799.1309
8855.101562 1696357799.2313
8933.707031 1696357799.3318
9007.398438 1696357799.4323
9024.414062 1696357799.5327
9041.429688 1696357799.6332
8997.472656 1696357799.7336
8910.175781 1696357799.8341
8978.914062 1696357799.9346
9060.613281 1696357800.0351
9077.628906 1696357800.1356
9094.644531 1696357800.2360
9049.906250 1696357800.3364
